Tema;Categoría;Pregunta ABC AFIP;Preguntas Similares;Respuesta AFIP;Respuesta Bill
Monotributo;Requisitos de Adhesión;Si un ciudadano trabaja relación de dependencia ¿se puede adherir al monotributo por una actividad independiente?;¿Es posible para un empleado en relación de dependencia, que se pueda adherir al monotributo por una actividad independiente?;"Sí, la condición de pequeño contribuyente por otra actividad, no es incompatible con el desempeño de actividades en relación de dependencia, como tampoco con la percepción de prestaciones en concepto de jubilación, pensión o retiro, correspondiente a alguno de los regímenes nacionales o provinciales.
Se aclara que en este caso, se encontrará eximido de abonar las cotizaciones previsionales fijas (Jubilación y Obra Social).
Fuente: Art. 40 Ley 26.565";"Si trabajas en relación de dependendia y realizas otra actividad de forma indipendiente podes adherir por esta actividad al Monotributo. No son incompatibles estos regimenes.
Al momento de adherir al Monotributo debes aclarar que trabajas en relación de dependencia, por lo que no pagaras los conceptos correspondientes a Jubilación y Obra Social.
Fuente: Art. 40 Ley 26.565"
Monotributo;Requisitos de Adhesión;Si un ciudadano trabaja relación de dependencia ¿se puede adherir al monotributo por una actividad independiente?;Para el caso de un trabajador en relación de dependencia y que realiza otra actividad independiente, ¿Se puede adherirse al monotributo?;"Sí, la condición de pequeño contribuyente por otra actividad, no es incompatible con el desempeño de actividades en relación de dependencia, como tampoco con la percepción de prestaciones en concepto de jubilación, pensión o retiro, correspondiente a alguno de los regímenes nacionales o provinciales.
Se aclara que en este caso, se encontrará eximido de abonar las cotizaciones previsionales fijas (Jubilación y Obra Social).
Fuente: Art. 40 Ley 26.565";"Si trabajas en relación de dependendia y realizas otra actividad de forma indipendiente podes adherir por esta actividad al Monotributo. No son incompatibles estos regimenes.
Al momento de adherir al Monotributo debes aclarar que trabajas en relación de dependencia, por lo que no pagaras los conceptos correspondientes a Jubilación y Obra Social.
Fuente: Art. 40 Ley 26.565"
Monotributo;Requisitos de Adhesión;Si un ciudadano trabaja relación de dependencia ¿se puede adherir al monotributo por una actividad independiente?;Si un empleado en relación de dependencia, lleva a cabo otra actividad independiente, ¿Es posible adherirse al monotributo?;"Sí, la condición de pequeño contribuyente por otra actividad, no es incompatible con el desempeño de actividades en relación de dependencia, como tampoco con la percepción de prestaciones en concepto de jubilación, pensión o retiro, correspondiente a alguno de los regímenes nacionales o provinciales.
Se aclara que en este caso, se encontrará eximido de abonar las cotizaciones previsionales fijas (Jubilación y Obra Social).
Fuente: Art. 40 Ley 26.565";"Si trabajas en relación de dependendia y realizas otra actividad de forma indipendiente podes adherir por esta actividad al Monotributo. No son incompatibles estos regimenes.
Al momento de adherir al Monotributo debes aclarar que trabajas en relación de dependencia, por lo que no pagaras los conceptos correspondientes a Jubilación y Obra Social.
Fuente: Art. 40 Ley 26.565"
Monotributo;Requisitos de Adhesión;Si un ciudadano trabaja relación de dependencia ¿se puede adherir al monotributo por una actividad independiente?;¿Está permitido para el caso de un ciudadano en relación de dependencia adherirse al monotributo por una actividad independiente?;"Sí, la condición de pequeño contribuyente por otra actividad, no es incompatible con el desempeño de actividades en relación de dependencia, como tampoco con la percepción de prestaciones en concepto de jubilación, pensión o retiro, correspondiente a alguno de los regímenes nacionales o provinciales.
Se aclara que en este caso, se encontrará eximido de abonar las cotizaciones previsionales fijas (Jubilación y Obra Social).
Fuente: Art. 40 Ley 26.565";"Si trabajas en relación de dependendia y realizas otra actividad de forma indipendiente podes adherir por esta actividad al Monotributo. No son incompatibles estos regimenes.
Al momento de adherir al Monotributo debes aclarar que trabajas en relación de dependencia, por lo que no pagaras los conceptos correspondientes a Jubilación y Obra Social.
Fuente: Art. 40 Ley 26.565"
Monotributo;Requisitos de Adhesión;Si un ciudadano trabaja relación de dependencia ¿se puede adherir al monotributo por una actividad independiente?;¿Se puede adherirse al monotributo por una actividad independiente, a un trabajador en relación de dependencia?;"Sí, la condición de pequeño contribuyente por otra actividad, no es incompatible con el desempeño de actividades en relación de dependencia, como tampoco con la percepción de prestaciones en concepto de jubilación, pensión o retiro, correspondiente a alguno de los regímenes nacionales o provinciales.
Se aclara que en este caso, se encontrará eximido de abonar las cotizaciones previsionales fijas (Jubilación y Obra Social).
Fuente: Art. 40 Ley 26.565";"Si trabajas en relación de dependendia y realizas otra actividad de forma indipendiente podes adherir por esta actividad al Monotributo. No son incompatibles estos regimenes.
Al momento de adherir al Monotributo debes aclarar que trabajas en relación de dependencia, por lo que no pagaras los conceptos correspondientes a Jubilación y Obra Social.
Fuente: Art. 40 Ley 26.565"
Monotributo;Requisitos de Adhesión;Una persona humana adherida al Monotributo por una actividad, ¿puede realizar otra actividad bajo la condición de responsable inscripto?;"¿Puedo ser Responsable Inscripto y Monotributista?
¿Es excluyente ser Responsable Inscripto y Monotributista?
Soy Responsable Inscripto ¿Me puedo dar de alta en el Monotributo?";"Resulta incompatible la condición de pequeño contribuyente con el desarrollo de alguna actividad por la cual el sujeto conserve su carácter de responsable inscripto en el Impuesto al Valor Agregado.
Fuente: Art. 1 Decreto 1/2010";"Si por alguna de tus actividades te corresponde incorporarte al Régimen General e inscribirte en el Impuesto al Valor Agregado, no podrás conservar tu condición de Monotributista.  
Fuente: Art. 1 Decreto 1/2010"
Monotributo;Requisitos de Adhesión;Una persona humana adherida al Monotributo por una actividad, ¿puede realizar otra actividad bajo la condición de responsable inscripto?;En el caso de una persona adherida al Monotributo por una actividad, ¿Puede realizar otra actividad bajo la condición de responsable inscripto?;"Resulta incompatible la condición de pequeño contribuyente con el desarrollo de alguna actividad por la cual el sujeto conserve su carácter de responsable inscripto en el Impuesto al Valor Agregado.
Fuente: Art. 1 Decreto 1/2010";"Si por alguna de tus actividades te corresponde incorporarte al Régimen General e inscribirte en el Impuesto al Valor Agregado, no podrás conservar tu condición de Monotributista.  
Fuente: Art. 1 Decreto 1/2010"
Monotributo;Requisitos de Adhesión;Una persona humana adherida al Monotributo por una actividad, ¿puede realizar otra actividad bajo la condición de responsable inscripto?;¿Está permitido para una persona adherida al Monotributo por una actividad llevar a cabo otra actividad bajo la condición de responsable inscripto?;"Resulta incompatible la condición de pequeño contribuyente con el desarrollo de alguna actividad por la cual el sujeto conserve su carácter de responsable inscripto en el Impuesto al Valor Agregado.
Fuente: Art. 1 Decreto 1/2010";"Si por alguna de tus actividades te corresponde incorporarte al Régimen General e inscribirte en el Impuesto al Valor Agregado, no podrás conservar tu condición de Monotributista.  
Fuente: Art. 1 Decreto 1/2010"
Monotributo;Requisitos de Adhesión;Una persona humana adherida al Monotributo por una actividad, ¿puede realizar otra actividad bajo la condición de responsable inscripto?;¿Puede una persona adherida al Monotributo por una actividad llevar a cabo otra actividad bajo la condición de responsable inscripto?;"Resulta incompatible la condición de pequeño contribuyente con el desarrollo de alguna actividad por la cual el sujeto conserve su carácter de responsable inscripto en el Impuesto al Valor Agregado.
Fuente: Art. 1 Decreto 1/2010";"Si por alguna de tus actividades te corresponde incorporarte al Régimen General e inscribirte en el Impuesto al Valor Agregado, no podrás conservar tu condición de Monotributista.  
Fuente: Art. 1 Decreto 1/2010"
Monotributo;Requisitos de Adhesión;Una persona humana adherida al Monotributo por una actividad, ¿puede realizar otra actividad bajo la condición de responsable inscripto?;Si se tiene el caso de una persona adherida al Monotributo por una actividad, ¿Está permitido que realice otra actividad bajo la condición de responsable inscripto?;"Resulta incompatible la condición de pequeño contribuyente con el desarrollo de alguna actividad por la cual el sujeto conserve su carácter de responsable inscripto en el Impuesto al Valor Agregado.
Fuente: Art. 1 Decreto 1/2010";"Si por alguna de tus actividades te corresponde incorporarte al Régimen General e inscribirte en el Impuesto al Valor Agregado, no podrás conservar tu condición de Monotributista.  
Fuente: Art. 1 Decreto 1/2010"
Monotributo;Requisitos de Adhesión;Una persona humana adherida al Monotributo por una actividad, ¿puede realizar otra actividad bajo la condición de responsable inscripto?;¿Es posible para una persona adherida al Monotributo por una actividad que realice otra actividad bajo la condición de responsable inscripto?;"Resulta incompatible la condición de pequeño contribuyente con el desarrollo de alguna actividad por la cual el sujeto conserve su carácter de responsable inscripto en el Impuesto al Valor Agregado.
Fuente: Art. 1 Decreto 1/2010";"Si por alguna de tus actividades te corresponde incorporarte al Régimen General e inscribirte en el Impuesto al Valor Agregado, no podrás conservar tu condición de Monotributista.  
Fuente: Art. 1 Decreto 1/2010"
Monotributo;Requisitos de Adhesión;En los casos de venta de automóviles usados a nombre propio por cuenta de terceros, ¿Se podrá optar por el Monotributo?;"Vendo autos usados ¿Puedo ser Monotributista?
¿Está excluido del Monotributo la venta de autos a nombre propio por cuenta de terceros?";"No, ya que dicha actividad constituye operaciones de ""venta"" y no ""prestación de servicios"", con lo cual deberá considerar el parámetro de precio máximo unitario de venta de $ 15.000; al superar el mismo queda excluido del Régimen de Monotributo, debiendo inscribirse en el régimen general en los tributos que correspondan.
Fuente: CIT AFIP";No vas a podar optar por incribirte en el Monotributo por esta actividad, ya que se trata de una operación de venta y no cumplís con la condición de que el precio unitario de venta sea inferior o igual a $19.269,14. En este caso te corresponde incribirte en Regimen General.
Monotributo;Requisitos de Adhesión;En los casos de venta de automóviles usados a nombre propio por cuenta de terceros, ¿Se podrá optar por el Monotributo?;Para el caso de venta de autos usados a nombre propio por cuenta de terceros, ¿Se podrá optar por el Monotributo?;"No, ya que dicha actividad constituye operaciones de ""venta"" y no ""prestación de servicios"", con lo cual deberá considerar el parámetro de precio máximo unitario de venta de $ 15.000; al superar el mismo queda excluido del Régimen de Monotributo, debiendo inscribirse en el régimen general en los tributos que correspondan.
Fuente: CIT AFIP";No vas a podar optar por incribirte en el Monotributo por esta actividad, ya que se trata de una operación de venta y no cumplís con la condición de que el precio unitario de venta sea inferior o igual a $19.269,14. En este caso te corresponde incribirte en Regimen General.
Monotributo;Requisitos de Adhesión;En los casos de venta de automóviles usados a nombre propio por cuenta de terceros, ¿Se podrá optar por el Monotributo?;¿Se puede elegir por el monotributo en la caso de venta de autos usados a nombre propio por cuenta de terceros?;"No, ya que dicha actividad constituye operaciones de ""venta"" y no ""prestación de servicios"", con lo cual deberá considerar el parámetro de precio máximo unitario de venta de $ 15.000; al superar el mismo queda excluido del Régimen de Monotributo, debiendo inscribirse en el régimen general en los tributos que correspondan.
Fuente: CIT AFIP";No vas a podar optar por incribirte en el Monotributo por esta actividad, ya que se trata de una operación de venta y no cumplís con la condición de que el precio unitario de venta sea inferior o igual a $19.269,14. En este caso te corresponde incribirte en Regimen General.
Monotributo;Requisitos de Adhesión;En los casos de venta de automóviles usados a nombre propio por cuenta de terceros, ¿Se podrá optar por el Monotributo?;Si se realiza una venta de autos usados a nombre propio por cuenta de terceros, ¿Se puede decidir por el Monotributo?;"No, ya que dicha actividad constituye operaciones de ""venta"" y no ""prestación de servicios"", con lo cual deberá considerar el parámetro de precio máximo unitario de venta de $ 15.000; al superar el mismo queda excluido del Régimen de Monotributo, debiendo inscribirse en el régimen general en los tributos que correspondan.
Fuente: CIT AFIP";No vas a podar optar por incribirte en el Monotributo por esta actividad, ya que se trata de una operación de venta y no cumplís con la condición de que el precio unitario de venta sea inferior o igual a $19.269,14. En este caso te corresponde incribirte en Regimen General.
Monotributo;Requisitos de Adhesión;En los casos de venta de automóviles usados a nombre propio por cuenta de terceros, ¿Se podrá optar por el Monotributo?;¿Se puede optar por el monotributo en el caso de venta de automóviles  usados a nombre propio por cuenta de terceros?;"No, ya que dicha actividad constituye operaciones de ""venta"" y no ""prestación de servicios"", con lo cual deberá considerar el parámetro de precio máximo unitario de venta de $ 15.000; al superar el mismo queda excluido del Régimen de Monotributo, debiendo inscribirse en el régimen general en los tributos que correspondan.
Fuente: CIT AFIP";No vas a podar optar por incribirte en el Monotributo por esta actividad, ya que se trata de una operación de venta y no cumplís con la condición de que el precio unitario de venta sea inferior o igual a $19.269,14. En este caso te corresponde incribirte en Regimen General.
Monotributo;Requisitos de Adhesión;En los casos de venta de automóviles usados a nombre propio por cuenta de terceros, ¿Se podrá optar por el Monotributo?;Si se tiene una venta de automóviles  usados a nombre propio por cuenta de terceros, ¿ Es el Monotributo una opción válida?;"No, ya que dicha actividad constituye operaciones de ""venta"" y no ""prestación de servicios"", con lo cual deberá considerar el parámetro de precio máximo unitario de venta de $ 15.000; al superar el mismo queda excluido del Régimen de Monotributo, debiendo inscribirse en el régimen general en los tributos que correspondan.
Fuente: CIT AFIP";No vas a podar optar por incribirte en el Monotributo por esta actividad, ya que se trata de una operación de venta y no cumplís con la condición de que el precio unitario de venta sea inferior o igual a $19.269,14. En este caso te corresponde incribirte en Regimen General.
Monotributo;Requisitos de Adhesión;El propietario de una industria, ¿se puede adherir al Monotributo?;"¿Está permitido ser Monotributista si soy dueño de una industria?
¿Cuáles son las condiciones que debo cumplir para ser Monotributista en caso de ser propietario de una industria?
Soy dueño de una industria ¿Existen restricciones para ser Monotributista?";"Podrá ser monotributista, siempre que cumpla las condiciones para estar dentro del régimen. Para conocer los requisitos exigidos ingrese aquí.
Fuente: CIT AFIP";"Podrá adherir al Monotributo siempre que cumpla con los siguientes requisitos:
1)Que en los doce meses anteriores anteriores a la fecha de adhesión hayas obtenido, en el caso que tu actividad sea de prestación de servicio, ingresos brutos inferiores a $ 1.739.493,79 y en el caso de venta de cosas muebles $ 2.609.240,69.
2) Que en el mismo período de doce meses indicado en el punto 1, en el caso de que tu actividad la lleves a cabo en un local, no superes los parámetros máximos de las magnitudes físicas, y alquileres devengados que se establecen para la categorización, a los efectos del pago del impuesto integrado que les correspondiera realizar.
3) Que el precio máximo unitario de venta de tus productos no supere los $29.119,56.
4) No haber realizado importaciones de cosas muebles y/o servicios para su comercialización posterior, durante los últimos 12 meses.
5)  No lleves adelante más de tres 3 actividades simultáneas o tenés más de 3 locales.

Fuente: Art. 2 Ley 26.565"
Monotributo;Requisitos de Adhesión;El asociado a una cooperativa de trabajo, ¿se puede adherir al monotributo?;"¿Está permitido ser Monotributista si soy asociado de una Cooperativa de Trabajo?
¿Los miembros de una Cooperativa de Trabajo pueden inscribirse en el Monotributo?";"Si, puede ser monotributista.
Fuente: Art. 47 Ley 26.565";"Si, puede ser monotributista.
Fuente: Art. 47 Ley 26.565"
Monotributo;Requisitos de Adhesión;"
El síndico de una sociedad, ¿se puede adherir al monotributo por dicha actividad?";"¿Está permitido ser Monotributista si soy sídico de una sociedad?
¿Los síndicos de sociedades pueden inscribirse en el Monotributo?
¿Existe alguna limitación para ser Monotributista si soy síndico de una sociedad?";"Atento lo previsto en los artículos 284, siguientes y concordantes de la Ley General de Sociedades Nº 19.550, las funciones de los síndicos responden, entre otras, a la verificación y fiscalización de la administración de la sociedad, como así también controlar que los órganos sociales den debido cumplimiento a la ley, estatuto, reglamento y decisiones asambleístas. Sentado ello, podrán hacer uso de la opción para el Régimen Simplificado (Monotributo), aquellos sujetos cuyos ingresos provengan del ejercicio de las funciones de síndicos societarios, atento a no encuadrar en lo dispuesto en el artículo 4 del Decreto 1/2010.

Fuente: CIT AFIP";"Atento lo previsto en los artículos 284, siguientes y concordantes de la Ley General de Sociedades Nº 19.550, las funciones de los síndicos responden, entre otras, a la verificación y fiscalización de la administración de la sociedad, como así también controlar que los órganos sociales den debido cumplimiento a la ley, estatuto, reglamento y decisiones asambleístas. Sentado ello, podrán hacer uso de la opción para el Régimen Simplificado (Monotributo), aquellos sujetos cuyos ingresos provengan del ejercicio de las funciones de síndicos societarios, atento a no encuadrar en lo dispuesto en el artículo 4 del Decreto 1/2010.

Fuente: CIT AFIP"
Monotributo;Requisitos de Adhesión;¿Se puede ser monotributista si se obtiene unicamente ingresos por cobro de derechos de autor?;"Mis ingresos son solamente por cobro de derecho de auto ¿Debo inscribirme en el Monotributo?
¿Está excluido del Monotributo la actividad de cobro por derecho de autor?";"No podrá adherirse al monotributo ya que no desarrolla ninguna de las actividades comprendidas en el art. 2 de la Ley 26.565, por la cual se considera pequeño contribuyente a las personas físicas que realicen venta de cosas muebles, locaciones y/o prestaciones de servicios, o integren cooperativas de trabajo.
En lo expuesto precedentemente no se encuentra contemplada la cesión de derechos de propiedad intelectual.

Fuente: CIT AFIP";"No podrá adherirse al monotributo ya que no desarrolla ninguna de las actividades comprendidas en el art. 2 de la Ley 26.565, por la cual se considera pequeño contribuyente a las personas físicas que realicen venta de cosas muebles, locaciones y/o prestaciones de servicios, o integren cooperativas de trabajo.
En lo expuesto precedentemente no se encuentra contemplada la cesión de derechos de propiedad intelectual.

Fuente: CIT AFIP"
Monotributo;Requisitos de Adhesión;En caso de arrendar 5 parcelas (las mismas tienen asignados números de partidas diferentes aunque se encuentran ubicadas en el mismo partido), a los fines de la exclusión en el Monotributo, ¿se consideran más de tres unidades de explotación?;"¿Cómo se contabilizan las unidades de explotación cuando se trata de parcelas?
En el caso de las parcelas ¿Cada una de ellas equivale a una unidad de explotación?
¿Las parcelas deben estar todas juntas para considerarse una sola unidad de explotación?";"Para determinar la cantidad de unidades de explotación a los efectos de la exclusión o no del Monotributo, resulta relevante la integridad que las partidas conforman entre si, es decir, que las mismas se encuentren dispuestas en forma contigua y a su vez representen para el locador una sola fuente de producción de ingresos.

En conclusión, cuando las parcelas integran un todo, de modo tal que las mismas puedan ser entendidas como una sola fuente de ingresos, esto es, que además de tratarse de parcelas contiguas, son alquiladas a un mismo locatario no pudiéndose identificar el valor del alquiler de cada una de ellas, según el respectivo contrato, cabe considerar a los efectos de la exclusión del Régimen Simplificado, que las tales partidas inmobiliarias rurales alquiladas constituyen una unidad de explotación.


Fuente: Asesor Impositivo";"Para determinar la cantidad de unidades de explotación a los efectos de la exclusión o no del Monotributo, resulta relevante la integridad que las partidas conforman entre si, es decir, que las mismas se encuentren dispuestas en forma contigua y a su vez representen para el locador una sola fuente de producción de ingresos.

En conclusión, cuando las parcelas integran un todo, de modo tal que las mismas puedan ser entendidas como una sola fuente de ingresos, esto es, que además de tratarse de parcelas contiguas, son alquiladas a un mismo locatario no pudiéndose identificar el valor del alquiler de cada una de ellas, según el respectivo contrato, cabe considerar a los efectos de la exclusión del Régimen Simplificado, que las tales partidas inmobiliarias rurales alquiladas constituyen una unidad de explotación.


Fuente: Asesor Impositivo"
Monotributo;Situaciones especiales;Un contribuyente que obtiene ingresos como monotributista y le corresponde presentar el Impuesto sobre los Bienes Personales, ¿Cómo debe generar la declaración jurada?;"Si soy monotributista y me corresponde presentar el Impuesto a los Bienes Personales ¿Cómo tengo que hacer la declaración jurada?
En caso de corresponder, si soy monotributista, ¿Debo presentar la declaración jurada de Impuesto a los Bienes Personales?
¿Un Monotributista tiene que pagar Impuesto a los Bienes Personales?

";"Para generar las declaraciones juradas del Impuesto sobre los Bienes Personales correspondientes al período 2016 y anteriores, se deberá tener en cuenta el ID 7162480.
Para el período fiscal 2017 y siguientes, las declaraciones juradas - determinativas e informativas - se deben confeccionar a través del servicio con clave fiscal ""Bienes Personales Web"".
Para obtener mayor información sobre el mencionado se podrá ingresar en www.afip.gob.ar/gananciasybienes.
ACLARACIÓN: Para las presentaciones de los períodos 2006 y anteriores se deberá utilizar el aplicativo ""Bienes personales versión 6.0 release 2"", mientras que para los periodos 2007 y siguientes se deberá de utilizar la versión vigente del aplicativo ""Ganancias Personas física y bienes personales"".
Se podrá acceder a una guía paso a paso para confeccionar la declaración jurada a través del servicio Bienes Personales Web, ingrese aquí.
Asimismo para la guía paso a paso para la presentación de dicha declaración mediante el aplicativo unificado ingrese aquí.

Fuente: Arts. 1 y 2 RG 4052/17";"En caso de ser monotributista y que te corresponda pagar Impuesto a los Bienes Personales, deberás ingresar con clave fiscal a http://bit.ly/_AFIP y luego al servicio ""Bienes Personales Web"".
1) En nueva declaración jurada: iniciar mi declaración jurada.
2) Allí podrás registrar tus bienes: inmuebles, derechos reales, automotores y otros rodados, dinero y depósito de dinero, títulos, acciones, cuotas o participaciones sociales, patrimonio de empresas y explotaciones unipersonales, créditos y debentures, derechos de propiedad científica, literaria o artística, marcas, patentes y licencias, otros bienes y objetos personales y del hogar.
3) Luego de acuerdo a lo registrado, figurará el impuesto determinado.
4) Y finalmente figurará el saldo resultante a pagar, donde permite establecer las retenciones o percepciones que nos realizaron. 
5) Para finalizar, hacer click en ""Validar datos"" y luego en ""Presentar Declaracón Jurada"".

Fuente: Arts. 1 y 2 RG 4052/17"
Monotributo;Situaciones especiales;Un monotributista que tiene un local y desea abrir otro en el que realice tres actividades, ¿Puede permanecer en el Monotributo o queda excluido por exceder las tres actividades?;Si soy monotributista, tengo un local y deseo abrir otro en el que voy a realizar 3 actividades ¿Puedo seguir siendo monotributista o quedo excluido por tener más de 3 actividades? ¿Cómo se cuentan las actividades y unidades de explotación? ¿Cada sucursal es una fuente de ingreso?;"El procedimiento para determinar la cantidad de fuentes de ingresos, es sumar en primer lugar las unidades de explotación y posteriormente las actividades económicas desarrolladas, en la medida que por estas últimas no se posean unidades de explotación. Consecuentemente, se trata de dos unidades de explotación (o dos locales o establecimientos), esto es, dos fuentes de ingresos, razón por la cual el contribuyente no quedará excluido del monotributo por la causal en cuestión.

Fuente: Art. 27 Decreto 1/10";"Para determinar la cantidad de fuentes de ingreso, primero se deben sumar las unidades de explotación y luego las actividades económicas desarrolladas que no posean unidades de explotación.
Por lo tanto en tu caso, serán solamente dos unidades de explotaciones (el local existente y el que estás por abrir), y de esta manera, no quedás excluido del monotributo.

Fuente: Art. 27 Decreto 1/10"
Monotributo;Situaciones especiales;¿En qué casos deberá presentar un monotributista la declaración jurada del impuesto a las ganancias?;"Si soy monotributista ¿Tengo que presentar la declaración jurada del impuesto a las ganancias?
¿En qué casos siendo monotributista debo presentar la declaración jurada del impuesto a las ganancias?
¿Un monotributista debe pagar Impuesto a las Ganancias?";"El monotributista deberá presentar la declaración jurada del impuesto a las ganancias, cuando:
a) La adhesión al monotributo se produzca con posterioridad al inicio del año calendario, en la medida que se hayan desarrollado actividades sujetas al impuesto a las ganancias con anterioridad a la fecha de adhesión al régimen, o
b) deban continuar cumpliendo sus obligaciones de determinación y/o ingreso del impuesto, respecto de actividades no incluidas en el Monotributo, con independencia de su adhesión al mismo.
Asimismo, la presentación de las declaraciones juradas correspondientes, deberá realizarse mediante el servicio con clave fiscal ""Ganancias Personas Humanas"" incluyendo -de corresponder- los ingresos exentos o no alcanzados por el impuesto, de acuerdo al cronograma de vencimientos que oportunamente establezca el organismo.
En ambos casos, la declaración jurada del impuesto a las ganancias, será generada a través del servicio con clave fiscal ""Ganancias Personas Humanas"", debiendo incluir dentro de las rentas exentas, aquellas obtenidas en régimen de Monotributo.

Fuente: Art. 74 RG 4309/18
";"Si sos monotributista deberás presentar la declaración jurada del impuesto a las ganancias en los siguientes casos:
a) Cuando te hayas adherido al monotributo con posterioridad al inicio del año calendario y se hayan desarrollado actividades sujetas al impuesto a las ganancias con anterioridad a la fecha de adhesión al monotributo.
b) Cuando debas continuar cumpliendo tus obligaciones de determinación y/o ingreso del impuesto, respecto de actividades no incluidas en el Monotributo, con independencia de tu adhesión al mismo.

Fuente: Art. 74 RG 4309/18"
Monotributo;Situaciones especiales;Un contribuyente que reviste la condición de responsable inscripto en IVA y está en condiciones de adherir por el Monotributo, ¿Puede optar por cambiar de régimen en cualquier momento?;"Si estoy inscripto en IVA ¿Puedo adherirme al monotributo?
¿Puedo cambiar de régimen IVA a Monotributo en cualquier momento?
Si soy Responsable Inscripto y me quiero pasar a Monotributo ¿Debo hacerlo en una fecha determinada?";"En caso de cumplir con los requisitos para adherir al Monotributo, se podrá cambiar de régimen en cualquier momento.
Asimismo, en virtud de lo establecido en los Artículos 19 y 21 de la Ley 26.565, en caso de haber adquirido el carácter de Responsable Inscripto con motivo de baja en Monotributo por Renuncia o Exclusión, deberán cumplirse 3 años calendario para reingresar al Monotributo.

Fuente: CIT AFIP";"Si sos responsable inscripto en IVA, podrás optar por adherirte al monotributo en cualquier momento, siempre y cuando, en el caso de estar inscripto en IVA por haber sido excluido del monotributo, deberán haber pasado 3 años calendario desde el momento de la exclusión.

Fuente: CIT AFIP"
Monotributo;Situaciones especiales;Un contribuyente que reviste la condición de responsable inscripto en IVA y está en condiciones de adherir por el Monotributo, ¿Puede optar por cambiar de régimen en cualquier momento?;"¿Puedo cambiar de régimen IVA a Monotributo en cualquier momento?
Si soy Responsable Inscripto y me quiero pasar a Monotributo ¿Debo hacerlo en una fecha determinada?";"En caso de cumplir con los requisitos para adherir al Monotributo, se podrá cambiar de régimen en cualquier momento.
Asimismo, en virtud de lo establecido en los Artículos 19 y 21 de la Ley 26.565, en caso de haber adquirido el carácter de Responsable Inscripto con motivo de baja en Monotributo por Renuncia o Exclusión, deberán cumplirse 3 años calendario para reingresar al Monotributo.

Fuente: CIT AFIP";"Si sos responsable inscripto en IVA, podrás optar por adherirte al monotributo en cualquier momento, siempre y cuando, en el caso de estar inscripto en IVA por haber sido excluido del monotributo, deberán haber pasado 3 años calendario desde el momento de la exclusión.

Fuente: CIT AFIP"
Monotributo;Situaciones especiales;Un contribuyente que reviste la condición de responsable inscripto en IVA y está en condiciones de adherir por el Monotributo, ¿Puede optar por cambiar de régimen en cualquier momento?;Si soy Responsable Inscripto y me quiero pasar a Monotributo ¿Debo hacerlo en una fecha determinada?;"En caso de cumplir con los requisitos para adherir al Monotributo, se podrá cambiar de régimen en cualquier momento.
Asimismo, en virtud de lo establecido en los Artículos 19 y 21 de la Ley 26.565, en caso de haber adquirido el carácter de Responsable Inscripto con motivo de baja en Monotributo por Renuncia o Exclusión, deberán cumplirse 3 años calendario para reingresar al Monotributo.

Fuente: CIT AFIP";"Si sos responsable inscripto en IVA, podrás optar por adherirte al monotributo en cualquier momento, siempre y cuando, en el caso de estar inscripto en IVA por haber sido excluido del monotributo, deberán haber pasado 3 años calendario desde el momento de la exclusión.

Fuente: CIT AFIP"
Monotributo;Situaciones especiales;Una persona que inicia actividad inscribiéndose en el Monotributo, que a la finalización del semestre calendario, por aplicación de la anualización de sus ingresos, supera el máximo previsto por el régimen. ¿Cuándo debe pasar a responsable inscripto en IVA?;"Si soy monotributista y al anualizar mis ingresos supero el máximo de la última categoría ¿Debo pasar a ser responsable inscripto en IVA?
¿Cuántos meses deben pasar desde que me inscribí en el Monotributo para anualizar los ingresos?
¿Qué pasa si al cabo de unos pocos meses en el Monotributo me excedo en el importe máximo de la última categoría?
";"Transcurridos seis meses desde el inicio de actividades, deben anualizarse los ingresos brutos y energía eléctrica consumida, a efectos de confirmar la categorización, determinar la recategorización o exclusión del régimen. Cuando de la proyección anual surja que el sujeto queda excluido del régimen, por haberse superado los límites máximos aplicables conforme la actividad que desarrolla y de acuerdo con la cantidad de empleados en relación de dependencia que posea, el pequeño contribuyente permanecerá dentro del Monotributo, debiendo encuadrarse - hasta la próxima recategorización semestral-, en la última categoría que corresponda a la actividad que desarrolla.

Transcurrido dicho período, ante las causales de exclusión, deberá tener en cuenta lo establecido en el Artículo 20 de la Ley 26.565.

Fuente: Art. 15 Decreto 1/10";"Si transcurridos 6 meses desde el alta en el monotributo, debes anualizar tus ingresos brutos y energía eléctrica y superás el máximo establecido para la categoría más alta ($260.9240,69 y 20.000 Kw respectivamente), podrás permanecer en el monotributo en la última categoría hasta la próxima recategorización.

Fuente: Art. 15 Decreto 1/10"
