Tema;Categoría;Pregunta ABC AFIP;Preguntas Similares;Respuesta AFIP;Respuesta Bill
Monotributo;Pago de Obligaciones;¿Cómo deben realizar el pago anual los sujetos adheridos al Régimen de Inclusión Social y Promoción del Trabajo Independiente?;¿Cómo hacen el pago anual los adheridos al régimen de inclusión social y promoción del trabajo independiente?;"Las cotizaciones correspondientes a los meses faltantes o su fracción podrán ser ingresadas hasta el 20 de enero, inclusive, inmediato siguiente al de la finalización de cada año calendario.

El pago podrá efectuarse presentando el formulario F. 155, cubierto en todas sus partes. Los códigos que se deberán utilizar son:

Rubro I - Imputación del pago: 021
Rubro II - Concepto: 019
Rubro III - Subconcepto: 078

Asimismo, se deberá consignar como período 12 y el año correspondiente. Por ejemplo, para el año 2015 se deberá colocar como período 12/2015.

Fuente: Art. 45 RG 4309/18";"Si estás adherido al Régimen de Inclusión Social y Promoción del Trabajo Independiente, podrás pagar los meses faltantes o su fracción hasta el 20 de enero inmediato siguiente al de la finalización de cada año calendario.
El pago se puede realizar presentando el formulario F155.
Se deberá consignar como período 12 y el año correspondiente.
Ej: Para el año 2019, deberás colocar: 12/2019."
Monotributo;Pago de Obligaciones;¿Cómo deben realizar el pago anual los sujetos adheridos al Régimen de Inclusión Social y Promoción del Trabajo Independiente?;¿De qué forma deben realizar el pago anual las personas del Régimen de Inclusión Social y Promoción del Trabajo Independiente?;"Las cotizaciones correspondientes a los meses faltantes o su fracción podrán ser ingresadas hasta el 20 de enero, inclusive, inmediato siguiente al de la finalización de cada año calendario.

El pago podrá efectuarse presentando el formulario F. 155, cubierto en todas sus partes. Los códigos que se deberán utilizar son:

Rubro I - Imputación del pago: 021
Rubro II - Concepto: 019
Rubro III - Subconcepto: 078

Asimismo, se deberá consignar como período 12 y el año correspondiente. Por ejemplo, para el año 2015 se deberá colocar como período 12/2015.

Fuente: Art. 45 RG 4309/18";"Si estás adherido al Régimen de Inclusión Social y Promoción del Trabajo Independiente, podrás pagar los meses faltantes o su fracción hasta el 20 de enero inmediato siguiente al de la finalización de cada año calendario.
El pago se puede realizar presentando el formulario F155.
Se deberá consignar como período 12 y el año correspondiente.
Ej: Para el año 2019, deberás colocar: 12/2019."
Monotributo;Pago de Obligaciones;¿Cómo deben realizar el pago anual los sujetos adheridos al Régimen de Inclusión Social y Promoción del Trabajo Independiente?;¿Cómo tienen que hacer el pago del año los adheridos al régimen de inclusión social?;"Las cotizaciones correspondientes a los meses faltantes o su fracción podrán ser ingresadas hasta el 20 de enero, inclusive, inmediato siguiente al de la finalización de cada año calendario.

El pago podrá efectuarse presentando el formulario F. 155, cubierto en todas sus partes. Los códigos que se deberán utilizar son:

Rubro I - Imputación del pago: 021
Rubro II - Concepto: 019
Rubro III - Subconcepto: 078

Asimismo, se deberá consignar como período 12 y el año correspondiente. Por ejemplo, para el año 2015 se deberá colocar como período 12/2015.

Fuente: Art. 45 RG 4309/18";"Si estás adherido al Régimen de Inclusión Social y Promoción del Trabajo Independiente, podrás pagar los meses faltantes o su fracción hasta el 20 de enero inmediato siguiente al de la finalización de cada año calendario.
El pago se puede realizar presentando el formulario F155.
Se deberá consignar como período 12 y el año correspondiente.
Ej: Para el año 2019, deberás colocar: 12/2019."
Monotributo;Pago de Obligaciones;¿Cómo deben realizar el pago anual los sujetos adheridos al Régimen de Inclusión Social y Promoción del Trabajo Independiente?;Las personas que están en el Régimen de Inclusión social y promoción del trabajo, ¿cómo deben realizar el pago anual?;"Las cotizaciones correspondientes a los meses faltantes o su fracción podrán ser ingresadas hasta el 20 de enero, inclusive, inmediato siguiente al de la finalización de cada año calendario.

El pago podrá efectuarse presentando el formulario F. 155, cubierto en todas sus partes. Los códigos que se deberán utilizar son:

Rubro I - Imputación del pago: 021
Rubro II - Concepto: 019
Rubro III - Subconcepto: 078

Asimismo, se deberá consignar como período 12 y el año correspondiente. Por ejemplo, para el año 2015 se deberá colocar como período 12/2015.

Fuente: Art. 45 RG 4309/18";"Si estás adherido al Régimen de Inclusión Social y Promoción del Trabajo Independiente, podrás pagar los meses faltantes o su fracción hasta el 20 de enero inmediato siguiente al de la finalización de cada año calendario.
El pago se puede realizar presentando el formulario F155.
Se deberá consignar como período 12 y el año correspondiente.
Ej: Para el año 2019, deberás colocar: 12/2019."
Monotributo;Pago de Obligaciones;¿Cómo deben realizar el pago anual los sujetos adheridos al Régimen de Inclusión Social y Promoción del Trabajo Independiente?;Los que se inscribieron en el Régimen de Inclusión social y promoción del trabajo, ¿cómo deben realizar el pago anual?;"Las cotizaciones correspondientes a los meses faltantes o su fracción podrán ser ingresadas hasta el 20 de enero, inclusive, inmediato siguiente al de la finalización de cada año calendario.

El pago podrá efectuarse presentando el formulario F. 155, cubierto en todas sus partes. Los códigos que se deberán utilizar son:

Rubro I - Imputación del pago: 021
Rubro II - Concepto: 019
Rubro III - Subconcepto: 078

Asimismo, se deberá consignar como período 12 y el año correspondiente. Por ejemplo, para el año 2015 se deberá colocar como período 12/2015.

Fuente: Art. 45 RG 4309/18";"Si estás adherido al Régimen de Inclusión Social y Promoción del Trabajo Independiente, podrás pagar los meses faltantes o su fracción hasta el 20 de enero inmediato siguiente al de la finalización de cada año calendario.
El pago se puede realizar presentando el formulario F155.
Se deberá consignar como período 12 y el año correspondiente.
Ej: Para el año 2019, deberás colocar: 12/2019."
Monotributo;Pago de Obligaciones;¿Cómo se reimprime la credencial de pago?;"¿Cómo imprimo la credencial de pago?
¿Dónde obtengo la credencial de pago?
¿Puedo imprimir la credencial de pago desde la web de AFIP?
";"Para imprimir la credencial de pago deberá acceder desde el portal Monotributo, de la siguiente forma:
1. Presione el botón ""Comenzar"".
2. Ingrese con CUIT y clave fiscal.
3. Seleccione el ítem ""Ver Constancia"".
4. Presione el botón ""Ver Credencial"" correspondiente a la Credencial de pago. La misma será descargada en formato PDF.

Para realizar poder efectuar los pasos indicados deberá contar como mínimo con ""Clave Fiscal"" habilitada con Nivel de Seguridad 2.

Fuente: CIT AFIP";"Para imprimir la credencial de pago, deberás entrar la portal de Monotributo y la obtendrás desde 2 opciones:
1- En inicio, seleccionar en ""Monotributo unificado"", ""Imprimir credencial""
2- En Constancias, seleccioná en ""Credencial de pago"", ""Ver credencial de pago""."
Monotributo;Pago de Obligaciones;¿Cómo se reimprime la credencial de pago?;¿Cómo puedo volver a imprimir la credencial de pago?;"Para imprimir la credencial de pago deberá acceder desde el portal Monotributo, de la siguiente forma:
1. Presione el botón ""Comenzar"".
2. Ingrese con CUIT y clave fiscal.
3. Seleccione el ítem ""Ver Constancia"".
4. Presione el botón ""Ver Credencial"" correspondiente a la Credencial de pago. La misma será descargada en formato PDF.

Para realizar poder efectuar los pasos indicados deberá contar como mínimo con ""Clave Fiscal"" habilitada con Nivel de Seguridad 2.

Fuente: CIT AFIP";"Para imprimir la credencial de pago, deberás entrar la portal de Monotributo y la obtendrás desde 2 opciones:
1- En inicio, seleccionar en ""Monotributo unificado"", ""Imprimir credencial""
2- En Constancias, seleccioná en ""Credencial de pago"", ""Ver credencial de pago""."
Monotributo;Pago de Obligaciones;¿Cómo se reimprime la credencial de pago?;¿Cómo hago para re imprimir la credencial de pago?;"Para imprimir la credencial de pago deberá acceder desde el portal Monotributo, de la siguiente forma:
1. Presione el botón ""Comenzar"".
2. Ingrese con CUIT y clave fiscal.
3. Seleccione el ítem ""Ver Constancia"".
4. Presione el botón ""Ver Credencial"" correspondiente a la Credencial de pago. La misma será descargada en formato PDF.

Para realizar poder efectuar los pasos indicados deberá contar como mínimo con ""Clave Fiscal"" habilitada con Nivel de Seguridad 2.

Fuente: CIT AFIP";"Para imprimir la credencial de pago, deberás entrar la portal de Monotributo y la obtendrás desde 2 opciones:
1- En inicio, seleccionar en ""Monotributo unificado"", ""Imprimir credencial""
2- En Constancias, seleccioná en ""Credencial de pago"", ""Ver credencial de pago""."
Monotributo;Pago de Obligaciones;¿Cómo se reimprime la credencial de pago?;Tengo que re-imprimir la credencial de pago, ¿cómo hago?;"Para imprimir la credencial de pago deberá acceder desde el portal Monotributo, de la siguiente forma:
1. Presione el botón ""Comenzar"".
2. Ingrese con CUIT y clave fiscal.
3. Seleccione el ítem ""Ver Constancia"".
4. Presione el botón ""Ver Credencial"" correspondiente a la Credencial de pago. La misma será descargada en formato PDF.

Para realizar poder efectuar los pasos indicados deberá contar como mínimo con ""Clave Fiscal"" habilitada con Nivel de Seguridad 2.

Fuente: CIT AFIP";"Para imprimir la credencial de pago, deberás entrar la portal de Monotributo y la obtendrás desde 2 opciones:
1- En inicio, seleccionar en ""Monotributo unificado"", ""Imprimir credencial""
2- En Constancias, seleccioná en ""Credencial de pago"", ""Ver credencial de pago""."
Monotributo;Pago de Obligaciones;¿Cómo se reimprime la credencial de pago?;Necesito la credencial de pago, ¿Cómo la obtengo?;"Para imprimir la credencial de pago deberá acceder desde el portal Monotributo, de la siguiente forma:
1. Presione el botón ""Comenzar"".
2. Ingrese con CUIT y clave fiscal.
3. Seleccione el ítem ""Ver Constancia"".
4. Presione el botón ""Ver Credencial"" correspondiente a la Credencial de pago. La misma será descargada en formato PDF.

Para realizar poder efectuar los pasos indicados deberá contar como mínimo con ""Clave Fiscal"" habilitada con Nivel de Seguridad 2.

Fuente: CIT AFIP";"Para imprimir la credencial de pago, deberás entrar la portal de Monotributo y la obtendrás desde 2 opciones:
1- En inicio, seleccionar en ""Monotributo unificado"", ""Imprimir credencial""
2- En Constancias, seleccioná en ""Credencial de pago"", ""Ver credencial de pago""."
Monotributo;Pago de Obligaciones;¿Cómo se reimprime la credencial de pago?;¿Cómo reimprimo la credencial de pago?;"Para imprimir la credencial de pago deberá acceder desde el portal Monotributo, de la siguiente forma:
1. Presione el botón ""Comenzar"".
2. Ingrese con CUIT y clave fiscal.
3. Seleccione el ítem ""Ver Constancia"".
4. Presione el botón ""Ver Credencial"" correspondiente a la Credencial de pago. La misma será descargada en formato PDF.

Para realizar poder efectuar los pasos indicados deberá contar como mínimo con ""Clave Fiscal"" habilitada con Nivel de Seguridad 2.

Fuente: CIT AFIP";"Para imprimir la credencial de pago, deberás entrar la portal de Monotributo y la obtendrás desde 2 opciones:
1- En inicio, seleccionar en ""Monotributo unificado"", ""Imprimir credencial""
2- En Constancias, seleccioná en ""Credencial de pago"", ""Ver credencial de pago""."
Monotributo;Pago de Obligaciones;¿Cómo se puede regularizar la deuda de Monotributo de períodos posteriores a 07/2004?;"¿Cómo se debe regularizar la deuda de monotributo de períodos posteriores a 07/2004?
¿Cómo es el trámite para regularizar la deuda de monotributo de períodos posteriores a 07/2004?
¿Puedo regularizar la deuda de monotributo de períodos posteriores a 07/2004 desde el portal de AFIP?";;
Monotributo;Pago de Obligaciones;¿Cómo se puede regularizar la deuda de Monotributo de períodos posteriores a 07/2004?;¿Cómo puedo regularizar la deuda de Monotributo de períodos posteriores a julio de 2004?;"Se podrá regularizar la deuda abonándola mediante volante electrónico de pagos (VEP), el cual puede ser generado siguiendo alguno de los procedimientos que se detallan a continuación:

- Ingresando al servicio con clave fiscal ""Presentación de DDJJ y Pagos"" donde se podrá generar un VEP para cada obligación. Se podrá conocer el procedimiento ingresando aquí.
- Mediante el servicio con clave fiscal ""CCMA - Cuenta Corriente para Monotributistas y Autónomos"". Se podrá conocer el procedimiento ingresando aquí.
- Accediendo con CUIT y clave fiscal al portal web mediante la opción ""Ver saldo/Pagar"" del menú ""Estado de cuenta"".

También se podrá ingresar la deuda en un plan de facilidades de pago. Se podrá conocer el procedimiento para ingresar la deuda en un plan de pagos ingresando aquí.

Fuente: AFIP";"Podrás regularizar tu deuda mediante un VEP, desde las siguientes opciones:
- Desde el servicio ""Presentación de DDJJ y Pagos""
- Mediante el servicio ""CCMA - Cuenta Corriente para Monotributistas y Autónomos""
- Desde el portal de Monotributo, en la opción ""Estado de Cuenta"", ""ver Saldo/Pagar"".

Podrás generar un plan de facilidades de pago.

Fuente: CIT AFIP"
Monotributo;Pago de Obligaciones;¿Cómo se puede regularizar la deuda de Monotributo de períodos posteriores a 07/2004?;¿Cómo regularizo la deuda del monotributo de los períodos posteriores a julio de 2004?;"Se podrá regularizar la deuda abonándola mediante volante electrónico de pagos (VEP), el cual puede ser generado siguiendo alguno de los procedimientos que se detallan a continuación:

- Ingresando al servicio con clave fiscal ""Presentación de DDJJ y Pagos"" donde se podrá generar un VEP para cada obligación. Se podrá conocer el procedimiento ingresando aquí.
- Mediante el servicio con clave fiscal ""CCMA - Cuenta Corriente para Monotributistas y Autónomos"". Se podrá conocer el procedimiento ingresando aquí.
- Accediendo con CUIT y clave fiscal al portal web mediante la opción ""Ver saldo/Pagar"" del menú ""Estado de cuenta"".

También se podrá ingresar la deuda en un plan de facilidades de pago. Se podrá conocer el procedimiento para ingresar la deuda en un plan de pagos ingresando aquí.

Fuente: AFIP";"Podrás regularizar tu deuda mediante un VEP, desde las siguientes opciones:
- Desde el servicio ""Presentación de DDJJ y Pagos""
- Mediante el servicio ""CCMA - Cuenta Corriente para Monotributistas y Autónomos""
- Desde el portal de Monotributo, en la opción ""Estado de Cuenta"", ""ver Saldo/Pagar"".

Podrás generar un plan de facilidades de pago.

Fuente: CIT AFIP"
Monotributo;Pago de Obligaciones;¿Cómo se puede regularizar la deuda de Monotributo de períodos posteriores a 07/2004?;Tengo deuda de monotributo de 2005 en adelante, ¿cómo la regularizo?;"Se podrá regularizar la deuda abonándola mediante volante electrónico de pagos (VEP), el cual puede ser generado siguiendo alguno de los procedimientos que se detallan a continuación:

- Ingresando al servicio con clave fiscal ""Presentación de DDJJ y Pagos"" donde se podrá generar un VEP para cada obligación. Se podrá conocer el procedimiento ingresando aquí.
- Mediante el servicio con clave fiscal ""CCMA - Cuenta Corriente para Monotributistas y Autónomos"". Se podrá conocer el procedimiento ingresando aquí.
- Accediendo con CUIT y clave fiscal al portal web mediante la opción ""Ver saldo/Pagar"" del menú ""Estado de cuenta"".

También se podrá ingresar la deuda en un plan de facilidades de pago. Se podrá conocer el procedimiento para ingresar la deuda en un plan de pagos ingresando aquí.

Fuente: AFIP";"Podrás regularizar tu deuda mediante un VEP, desde las siguientes opciones:
- Desde el servicio ""Presentación de DDJJ y Pagos""
- Mediante el servicio ""CCMA - Cuenta Corriente para Monotributistas y Autónomos""
- Desde el portal de Monotributo, en la opción ""Estado de Cuenta"", ""ver Saldo/Pagar"".

Podrás generar un plan de facilidades de pago.

Fuente: CIT AFIP"
Monotributo;Pago de Obligaciones;¿Cómo se puede regularizar la deuda de Monotributo de períodos posteriores a 07/2004?;Tengo que pagar los periodos de monotributo de 2005 en adelante, ¿cómo hago?;"Se podrá regularizar la deuda abonándola mediante volante electrónico de pagos (VEP), el cual puede ser generado siguiendo alguno de los procedimientos que se detallan a continuación:

- Ingresando al servicio con clave fiscal ""Presentación de DDJJ y Pagos"" donde se podrá generar un VEP para cada obligación. Se podrá conocer el procedimiento ingresando aquí.
- Mediante el servicio con clave fiscal ""CCMA - Cuenta Corriente para Monotributistas y Autónomos"". Se podrá conocer el procedimiento ingresando aquí.
- Accediendo con CUIT y clave fiscal al portal web mediante la opción ""Ver saldo/Pagar"" del menú ""Estado de cuenta"".

También se podrá ingresar la deuda en un plan de facilidades de pago. Se podrá conocer el procedimiento para ingresar la deuda en un plan de pagos ingresando aquí.

Fuente: AFIP";"Podrás regularizar tu deuda mediante un VEP, desde las siguientes opciones:
- Desde el servicio ""Presentación de DDJJ y Pagos""
- Mediante el servicio ""CCMA - Cuenta Corriente para Monotributistas y Autónomos""
- Desde el portal de Monotributo, en la opción ""Estado de Cuenta"", ""ver Saldo/Pagar"".

Podrás generar un plan de facilidades de pago.

Fuente: CIT AFIP"
Monotributo;Pago de Obligaciones;¿Cómo se puede regularizar la deuda de Monotributo de períodos posteriores a 07/2004?;Para regularizar deuda de monotributo de 07 del año 2004, ¿cómo procedo?;"Se podrá regularizar la deuda abonándola mediante volante electrónico de pagos (VEP), el cual puede ser generado siguiendo alguno de los procedimientos que se detallan a continuación:

- Ingresando al servicio con clave fiscal ""Presentación de DDJJ y Pagos"" donde se podrá generar un VEP para cada obligación. Se podrá conocer el procedimiento ingresando aquí.
- Mediante el servicio con clave fiscal ""CCMA - Cuenta Corriente para Monotributistas y Autónomos"". Se podrá conocer el procedimiento ingresando aquí.
- Accediendo con CUIT y clave fiscal al portal web mediante la opción ""Ver saldo/Pagar"" del menú ""Estado de cuenta"".

También se podrá ingresar la deuda en un plan de facilidades de pago. Se podrá conocer el procedimiento para ingresar la deuda en un plan de pagos ingresando aquí.

Fuente: AFIP";"Podrás regularizar tu deuda mediante un VEP, desde las siguientes opciones:
- Desde el servicio ""Presentación de DDJJ y Pagos""
- Mediante el servicio ""CCMA - Cuenta Corriente para Monotributistas y Autónomos""
- Desde el portal de Monotributo, en la opción ""Estado de Cuenta"", ""ver Saldo/Pagar"".

Podrás generar un plan de facilidades de pago.

Fuente: CIT AFIP"
Monotributo;CCMA - Cuenta corriente;¿Cómo reafectar pagos imputados erróneamente?;"¿Cómo puedo tomar el saldo de los pagos hechos erróneamente?
¿Puedo reafectar pagos de más hechos anteriormente?
¿Cómo es el paso a paso para considerar el saldo de pagos imputados erróneamente?";"Para efectuar la reimputación en línea de saldos a favor (saldo acreedor) o pagos realizados erróneamente a períodos con saldos impagos (saldo deudor) deberá ingresar a través del servicio con clave fiscal ""CCMA - Cuenta Corriente de Monotributistas y Autónomos"".

Para conocer cómo utilizar el servicio, así como el procedimiento para reafectar aquellos pagos imputados erróneamente, ingrese aquí o bien, acceda a la ayuda en línea dentro del mismo (margen superior derecho).

Consideraciones
· El importe a reafectar mantendrá el valor de la fecha del pago original.
· Cuando en un período existan importes adeudados en concepto de capital e intereses, el sistema no permitirá imputar la reafectación a intereses mientras exista un saldo remanente de capital.
· A efectos de evitar generar saldos a favor innecesarios, en un período, es conveniente aplicar el importe excedente a reafectar en el siguiente orden:

1°) Capital adeudado (concepto 019). El sistema efectuará el recálculo de la deuda y de corresponder actualizará el monto correspondiente a los intereses.
2°) Intereses resarcitorios adeudados (concepto 051).
3°) Intereses capitalizables adeudados, en caso de corresponder (concepto 052).

· Cuando el destino de la reafectación se encuentre totalmente cancelado, el sistema no permitirá efectuar la transacción.
· Las reafectaciones que deseen realizarse para períodos anteriores al 07/2004, se efectuarán mediante la presentación del Formulario 399 y/o Formulario 206 (Multinota) establecido por la RG 1128/01, en la dependencia en la cual se encuentre inscripto.
· Aquellos contribuyentes que iniciaron un trámite ante la ANSES

Mediante el servicio con clave fiscal SICAM o hubieran adherido al Régimen de Regularización de Deudas Ley 24.476 o Ley 26.970, podrán efectuar las reafectaciones de pagos siempre que el período de origen y destino sean iguales o superiores a la fecha de inicio del trámite para contribuyentes con trámite iniciado ó el período de origen y destino sean iguales o superiores a 07/2004 para el caso de contribuyentes sin trámite iniciado que hubieran adherido a algunos de los planes mencionados (vigentes o cancelados).

IMPORTANTE
Para la reimputación del código de impuesto ""024 - Obra social"" deberá dirigirse a la dependencia de AFIP en la cual se encuentra inscripto, con el fin de que le indiquen el procedimiento a seguir.

Fuente: CIT AFIP";"Para reafectar pagos imputados erróneamente deberás hacerlo a través del servicio ""CCMA - Cuenta Corriente de Monotributistas y Autónomos"".

Debés tener en cuenta que:
- El importe a reafectar mantiene el valor de la fecha del pago original.
- No se podrán reafectar valores a los intereses cuando exista un saldo remanente de capital.
- Para evitar generar saldos a favor innecesarios, es conveniente aplicar el excedente en el siguiente orden:
1- Capital adeudado (Concepto 019)
2- Intereses resarcitorios (Concepto 051)
3- Intereses capitalizables (Concepto 052)

Para la reimputación de la Obra Social (Concepto 024) deberás dirigirte a la dependencia de AFIP que te corresponda.

Fuente: CIT AFIP"
Monotributo;CCMA - Cuenta corriente;¿Cómo reafectar pagos imputados erróneamente?;¿cómo solicito que reconsideren pagos imputados por error?;"Para efectuar la reimputación en línea de saldos a favor (saldo acreedor) o pagos realizados erróneamente a períodos con saldos impagos (saldo deudor) deberá ingresar a través del servicio con clave fiscal ""CCMA - Cuenta Corriente de Monotributistas y Autónomos"".

Para conocer cómo utilizar el servicio, así como el procedimiento para reafectar aquellos pagos imputados erróneamente, ingrese aquí o bien, acceda a la ayuda en línea dentro del mismo (margen superior derecho).

Consideraciones
· El importe a reafectar mantendrá el valor de la fecha del pago original.
· Cuando en un período existan importes adeudados en concepto de capital e intereses, el sistema no permitirá imputar la reafectación a intereses mientras exista un saldo remanente de capital.
· A efectos de evitar generar saldos a favor innecesarios, en un período, es conveniente aplicar el importe excedente a reafectar en el siguiente orden:

1°) Capital adeudado (concepto 019). El sistema efectuará el recálculo de la deuda y de corresponder actualizará el monto correspondiente a los intereses.
2°) Intereses resarcitorios adeudados (concepto 051).
3°) Intereses capitalizables adeudados, en caso de corresponder (concepto 052).

· Cuando el destino de la reafectación se encuentre totalmente cancelado, el sistema no permitirá efectuar la transacción.
· Las reafectaciones que deseen realizarse para períodos anteriores al 07/2004, se efectuarán mediante la presentación del Formulario 399 y/o Formulario 206 (Multinota) establecido por la RG 1128/01, en la dependencia en la cual se encuentre inscripto.
· Aquellos contribuyentes que iniciaron un trámite ante la ANSES

Mediante el servicio con clave fiscal SICAM o hubieran adherido al Régimen de Regularización de Deudas Ley 24.476 o Ley 26.970, podrán efectuar las reafectaciones de pagos siempre que el período de origen y destino sean iguales o superiores a la fecha de inicio del trámite para contribuyentes con trámite iniciado ó el período de origen y destino sean iguales o superiores a 07/2004 para el caso de contribuyentes sin trámite iniciado que hubieran adherido a algunos de los planes mencionados (vigentes o cancelados).

IMPORTANTE
Para la reimputación del código de impuesto ""024 - Obra social"" deberá dirigirse a la dependencia de AFIP en la cual se encuentra inscripto, con el fin de que le indiquen el procedimiento a seguir.

Fuente: CIT AFIP";"Para reafectar pagos imputados erróneamente deberás hacerlo a través del servicio ""CCMA - Cuenta Corriente de Monotributistas y Autónomos"".

Debés tener en cuenta que:
- El importe a reafectar mantiene el valor de la fecha del pago original.
- No se podrán reafectar valores a los intereses cuando exista un saldo remanente de capital.
- Para evitar generar saldos a favor innecesarios, es conveniente aplicar el excedente en el siguiente orden:
1- Capital adeudado (Concepto 019)
2- Intereses resarcitorios (Concepto 051)
3- Intereses capitalizables (Concepto 052)

Para la reimputación de la Obra Social (Concepto 024) deberás dirigirte a la dependencia de AFIP que te corresponda.

Fuente: CIT AFIP"
Monotributo;CCMA - Cuenta corriente;¿Cómo reafectar pagos imputados erróneamente?;¿qué hago para reafectar pagos imputados por equivocación?;"Para efectuar la reimputación en línea de saldos a favor (saldo acreedor) o pagos realizados erróneamente a períodos con saldos impagos (saldo deudor) deberá ingresar a través del servicio con clave fiscal ""CCMA - Cuenta Corriente de Monotributistas y Autónomos"".

Para conocer cómo utilizar el servicio, así como el procedimiento para reafectar aquellos pagos imputados erróneamente, ingrese aquí o bien, acceda a la ayuda en línea dentro del mismo (margen superior derecho).

Consideraciones
· El importe a reafectar mantendrá el valor de la fecha del pago original.
· Cuando en un período existan importes adeudados en concepto de capital e intereses, el sistema no permitirá imputar la reafectación a intereses mientras exista un saldo remanente de capital.
· A efectos de evitar generar saldos a favor innecesarios, en un período, es conveniente aplicar el importe excedente a reafectar en el siguiente orden:

1°) Capital adeudado (concepto 019). El sistema efectuará el recálculo de la deuda y de corresponder actualizará el monto correspondiente a los intereses.
2°) Intereses resarcitorios adeudados (concepto 051).
3°) Intereses capitalizables adeudados, en caso de corresponder (concepto 052).

· Cuando el destino de la reafectación se encuentre totalmente cancelado, el sistema no permitirá efectuar la transacción.
· Las reafectaciones que deseen realizarse para períodos anteriores al 07/2004, se efectuarán mediante la presentación del Formulario 399 y/o Formulario 206 (Multinota) establecido por la RG 1128/01, en la dependencia en la cual se encuentre inscripto.
· Aquellos contribuyentes que iniciaron un trámite ante la ANSES

Mediante el servicio con clave fiscal SICAM o hubieran adherido al Régimen de Regularización de Deudas Ley 24.476 o Ley 26.970, podrán efectuar las reafectaciones de pagos siempre que el período de origen y destino sean iguales o superiores a la fecha de inicio del trámite para contribuyentes con trámite iniciado ó el período de origen y destino sean iguales o superiores a 07/2004 para el caso de contribuyentes sin trámite iniciado que hubieran adherido a algunos de los planes mencionados (vigentes o cancelados).

IMPORTANTE
Para la reimputación del código de impuesto ""024 - Obra social"" deberá dirigirse a la dependencia de AFIP en la cual se encuentra inscripto, con el fin de que le indiquen el procedimiento a seguir.

Fuente: CIT AFIP";"Para reafectar pagos imputados erróneamente deberás hacerlo a través del servicio ""CCMA - Cuenta Corriente de Monotributistas y Autónomos"".

Debés tener en cuenta que:
- El importe a reafectar mantiene el valor de la fecha del pago original.
- No se podrán reafectar valores a los intereses cuando exista un saldo remanente de capital.
- Para evitar generar saldos a favor innecesarios, es conveniente aplicar el excedente en el siguiente orden:
1- Capital adeudado (Concepto 019)
2- Intereses resarcitorios (Concepto 051)
3- Intereses capitalizables (Concepto 052)

Para la reimputación de la Obra Social (Concepto 024) deberás dirigirte a la dependencia de AFIP que te corresponda.

Fuente: CIT AFIP"
Monotributo;CCMA - Cuenta corriente;¿Cómo reafectar pagos imputados erróneamente?;¿Qué debo hacer para que computen el pago erróneo?;"Para efectuar la reimputación en línea de saldos a favor (saldo acreedor) o pagos realizados erróneamente a períodos con saldos impagos (saldo deudor) deberá ingresar a través del servicio con clave fiscal ""CCMA - Cuenta Corriente de Monotributistas y Autónomos"".

Para conocer cómo utilizar el servicio, así como el procedimiento para reafectar aquellos pagos imputados erróneamente, ingrese aquí o bien, acceda a la ayuda en línea dentro del mismo (margen superior derecho).

Consideraciones
· El importe a reafectar mantendrá el valor de la fecha del pago original.
· Cuando en un período existan importes adeudados en concepto de capital e intereses, el sistema no permitirá imputar la reafectación a intereses mientras exista un saldo remanente de capital.
· A efectos de evitar generar saldos a favor innecesarios, en un período, es conveniente aplicar el importe excedente a reafectar en el siguiente orden:

1°) Capital adeudado (concepto 019). El sistema efectuará el recálculo de la deuda y de corresponder actualizará el monto correspondiente a los intereses.
2°) Intereses resarcitorios adeudados (concepto 051).
3°) Intereses capitalizables adeudados, en caso de corresponder (concepto 052).

· Cuando el destino de la reafectación se encuentre totalmente cancelado, el sistema no permitirá efectuar la transacción.
· Las reafectaciones que deseen realizarse para períodos anteriores al 07/2004, se efectuarán mediante la presentación del Formulario 399 y/o Formulario 206 (Multinota) establecido por la RG 1128/01, en la dependencia en la cual se encuentre inscripto.
· Aquellos contribuyentes que iniciaron un trámite ante la ANSES

Mediante el servicio con clave fiscal SICAM o hubieran adherido al Régimen de Regularización de Deudas Ley 24.476 o Ley 26.970, podrán efectuar las reafectaciones de pagos siempre que el período de origen y destino sean iguales o superiores a la fecha de inicio del trámite para contribuyentes con trámite iniciado ó el período de origen y destino sean iguales o superiores a 07/2004 para el caso de contribuyentes sin trámite iniciado que hubieran adherido a algunos de los planes mencionados (vigentes o cancelados).

IMPORTANTE
Para la reimputación del código de impuesto ""024 - Obra social"" deberá dirigirse a la dependencia de AFIP en la cual se encuentra inscripto, con el fin de que le indiquen el procedimiento a seguir.

Fuente: CIT AFIP";"Para reafectar pagos imputados erróneamente deberás hacerlo a través del servicio ""CCMA - Cuenta Corriente de Monotributistas y Autónomos"".

Debés tener en cuenta que:
- El importe a reafectar mantiene el valor de la fecha del pago original.
- No se podrán reafectar valores a los intereses cuando exista un saldo remanente de capital.
- Para evitar generar saldos a favor innecesarios, es conveniente aplicar el excedente en el siguiente orden:
1- Capital adeudado (Concepto 019)
2- Intereses resarcitorios (Concepto 051)
3- Intereses capitalizables (Concepto 052)

Para la reimputación de la Obra Social (Concepto 024) deberás dirigirte a la dependencia de AFIP que te corresponda.

Fuente: CIT AFIP"
